,Date,Explained_Variance_Ratio
2013-04-30,2013-04-30,0.019830061608109642
2013-05-01,2013-05-01,0.019847376834147456
2013-05-02,2013-05-02,0.019803919552786133
2013-05-03,2013-05-03,0.019788202882882258
2013-05-06,2013-05-06,0.019577010800177035
2013-05-07,2013-05-07,0.019304998759830987
2013-05-08,2013-05-08,0.019320639986184017
2013-05-09,2013-05-09,0.019390008934925426
2013-05-10,2013-05-10,0.019396995412533195
2013-05-13,2013-05-13,0.019504711428099154
2013-05-14,2013-05-14,0.01954109070462349
2013-05-15,2013-05-15,0.0195134251315314
2013-05-16,2013-05-16,0.019478448097568338
2013-05-17,2013-05-17,0.019487814186503315
2013-05-20,2013-05-20,0.01914110445305798
2013-05-21,2013-05-21,0.019272215469903792
2013-05-22,2013-05-22,0.01931536546802893
2013-05-23,2013-05-23,0.019120676685197843
2013-05-24,2013-05-24,0.019177204841337166
2013-05-28,2013-05-28,0.019294178117749042
2013-05-29,2013-05-29,0.01907871117938942
2013-05-30,2013-05-30,0.019140422253690257
2013-05-31,2013-05-31,0.019222710676627362
2013-06-03,2013-06-03,0.019207300857048488
2013-06-04,2013-06-04,0.01931856168376003
2013-06-05,2013-06-05,0.019340766044717173
2013-06-06,2013-06-06,0.019060668954036086
2013-06-07,2013-06-07,0.01904357960267242
2013-06-10,2013-06-10,0.019043774536969087
2013-06-11,2013-06-11,0.01921968933125719
2013-06-12,2013-06-12,0.019085928531550545
2013-06-13,2013-06-13,0.018870802669722277
2013-06-14,2013-06-14,0.01857642490097736
2013-06-17,2013-06-17,0.018588036389094714
2013-06-18,2013-06-18,0.018563041566330367
2013-06-19,2013-06-19,0.01857678298063496
2013-06-20,2013-06-20,0.018345779554020916
2013-06-21,2013-06-21,0.017626485122605194
2013-06-24,2013-06-24,0.017475573282701176
2013-06-25,2013-06-25,0.017441581628194276
2013-06-26,2013-06-26,0.017493133370925566
2013-06-27,2013-06-27,0.017409576372614623
2013-06-28,2013-06-28,0.017712685713116825
2013-07-01,2013-07-01,0.01768954294524635
2013-07-02,2013-07-02,0.01748620152510238
2013-07-03,2013-07-03,0.017550445239064884
2013-07-05,2013-07-05,0.01772694936496874
2013-07-08,2013-07-08,0.017720885354945592
2013-07-09,2013-07-09,0.017930833856965377
2013-07-10,2013-07-10,0.017701906265692197
2013-07-11,2013-07-11,0.017678958171812628
2013-07-12,2013-07-12,0.01779672511540742
2013-07-15,2013-07-15,0.017658546253740023
2013-07-16,2013-07-16,0.01769483647566423
2013-07-17,2013-07-17,0.017416129653549182
2013-07-18,2013-07-18,0.017531549307267857
2013-07-19,2013-07-19,0.017544328982666658
2013-07-22,2013-07-22,0.017576328461954064
2013-07-23,2013-07-23,0.01758094196670073
2013-07-24,2013-07-24,0.017686274775947572
2013-07-25,2013-07-25,0.017652405843040883
2013-07-26,2013-07-26,0.017718055323390557
2013-07-29,2013-07-29,0.017750103895231094
2013-07-30,2013-07-30,0.017826683511175837
2013-07-31,2013-07-31,0.01802078551520817
2013-08-01,2013-08-01,0.01806852081911933
2013-08-02,2013-08-02,0.018014535550725946
2013-08-05,2013-08-05,0.01802446160217854
2013-08-06,2013-08-06,0.018067110361998904
2013-08-07,2013-08-07,0.017721550626902286
2013-08-08,2013-08-08,0.017793557791441112
2013-08-09,2013-08-09,0.017804192837932244
2013-08-12,2013-08-12,0.01805789891884168
2013-08-13,2013-08-13,0.0179168390136097
2013-08-14,2013-08-14,0.018032863594219527
2013-08-15,2013-08-15,0.017992802374904835
2013-08-16,2013-08-16,0.0178040673993029
2013-08-19,2013-08-19,0.01779617240558494
2013-08-20,2013-08-20,0.01768152807706486
2013-08-21,2013-08-21,0.017640395303600738
2013-08-22,2013-08-22,0.017723675863956036
2013-08-23,2013-08-23,0.01760592674229891
2013-08-26,2013-08-26,0.017561238040678415
2013-08-27,2013-08-27,0.01758764416478668
2013-08-28,2013-08-28,0.017410364433861295
2013-08-29,2013-08-29,0.017504020092994284
2013-08-30,2013-08-30,0.017601453862404685
2013-09-03,2013-09-03,0.01759486842458237
2013-09-04,2013-09-04,0.017541032066084702
2013-09-05,2013-09-05,0.017570116255043358
2013-09-06,2013-09-06,0.017549280942407503
2013-09-09,2013-09-09,0.017659315544648044
2013-09-10,2013-09-10,0.017876047064855714
2013-09-11,2013-09-11,0.017965945078349026
2013-09-12,2013-09-12,0.018151704265457896
2013-09-13,2013-09-13,0.018098627341439015
2013-09-16,2013-09-16,0.018099760414050307
2013-09-17,2013-09-17,0.018065172754765713
2013-09-18,2013-09-18,0.01823381282021545
2013-09-19,2013-09-19,0.017973959131691673
2013-09-20,2013-09-20,0.018047316235406213
2013-09-23,2013-09-23,0.017962974487987175
2013-09-24,2013-09-24,0.018053590896267218
2013-09-25,2013-09-25,0.017889371074198013
2013-09-26,2013-09-26,0.01792093107679296
2013-09-27,2013-09-27,0.01784036709431299
2013-09-30,2013-09-30,0.01780908527290362
2013-10-01,2013-10-01,0.017817719237693666
2013-10-02,2013-10-02,0.01771215199273694
2013-10-03,2013-10-03,0.01770804692834542
2013-10-04,2013-10-04,0.0175756043958656
2013-10-07,2013-10-07,0.01765727733804722
2013-10-08,2013-10-08,0.01777347985708548
2013-10-09,2013-10-09,0.017833206965297877
2013-10-10,2013-10-10,0.01790683693831721
2013-10-11,2013-10-11,0.017655136681082314
2013-10-14,2013-10-14,0.017624646298179506
2013-10-15,2013-10-15,0.017614385800064764
2013-10-16,2013-10-16,0.01755790088119692
2013-10-17,2013-10-17,0.017370795905507466
2013-10-18,2013-10-18,0.017245816359668324
2013-10-21,2013-10-21,0.017263003946028654
2013-10-22,2013-10-22,0.017126413492848803
2013-10-23,2013-10-23,0.017112813380254
2013-10-24,2013-10-24,0.017143939966242024
2013-10-25,2013-10-25,0.017185768686631152
2013-10-28,2013-10-28,0.01711576072308894
2013-10-29,2013-10-29,0.017070744639185984
2013-10-30,2013-10-30,0.016889818966185268
2013-10-31,2013-10-31,0.01684615363332202
2013-11-01,2013-11-01,0.016877022010177344
2013-11-04,2013-11-04,0.01662282290002977
2013-11-05,2013-11-05,0.016506169576834557
2013-11-06,2013-11-06,0.016331943220131134
2013-11-07,2013-11-07,0.016463137982691035
2013-11-08,2013-11-08,0.015363996971500562
2013-11-11,2013-11-11,0.01543355969055504
2013-11-12,2013-11-12,0.015445810638214643
2013-11-13,2013-11-13,0.015576667730022795
2013-11-14,2013-11-14,0.015560515545463834
2013-11-15,2013-11-15,0.015581835490199732
2013-11-18,2013-11-18,0.015595202641565602
2013-11-19,2013-11-19,0.015709686212590727
2013-11-20,2013-11-20,0.015611349897170484
2013-11-21,2013-11-21,0.015530019447673446
2013-11-22,2013-11-22,0.015500005193607676
2013-11-25,2013-11-25,0.01543620194245803
2013-11-26,2013-11-26,0.015341908416859661
2013-11-27,2013-11-27,0.01550035333840582
2013-11-29,2013-11-29,0.015537077419801253
2013-12-02,2013-12-02,0.015560441472102178
2013-12-03,2013-12-03,0.015575452020456466
2013-12-04,2013-12-04,0.015465688226424228
2013-12-05,2013-12-05,0.015450218688632276
2013-12-06,2013-12-06,0.014869716760426236
2013-12-09,2013-12-09,0.014820070460254983
2013-12-10,2013-12-10,0.014845531530787754
2013-12-11,2013-12-11,0.014882943989091721
2013-12-12,2013-12-12,0.014829347873021788
2013-12-13,2013-12-13,0.014956590939894312
2013-12-16,2013-12-16,0.014995406014035035
2013-12-17,2013-12-17,0.015003183489615846
2013-12-18,2013-12-18,0.014985294846909556
2013-12-19,2013-12-19,0.014905231164331881
2013-12-20,2013-12-20,0.014873142168404095
2013-12-23,2013-12-23,0.014872248362282783
2013-12-24,2013-12-24,0.014890778205578152
2013-12-26,2013-12-26,0.014872918699763586
2013-12-27,2013-12-27,0.014909635900407427
2013-12-30,2013-12-30,0.014845208557424437
2013-12-31,2013-12-31,0.014879714505084626
2014-01-02,2014-01-02,0.014975454847792316
2014-01-03,2014-01-03,0.015318890348308873
2014-01-06,2014-01-06,0.015344624661154516
2014-01-07,2014-01-07,0.015290015526458856
2014-01-08,2014-01-08,0.015023762851782294
2014-01-09,2014-01-09,0.01503647479627971
2014-01-10,2014-01-10,0.015013925358562191
2014-01-13,2014-01-13,0.014927069616747253
2014-01-14,2014-01-14,0.014885918585573586
2014-01-15,2014-01-15,0.015006949216638813
2014-01-16,2014-01-16,0.014999306599013273
2014-01-17,2014-01-17,0.01496603291163985
2014-01-21,2014-01-21,0.015002863419769618
2014-01-22,2014-01-22,0.014954469025149417
2014-01-23,2014-01-23,0.014796250880778041
2014-01-24,2014-01-24,0.014790824174500807
2014-01-27,2014-01-27,0.014655747484676497
2014-01-28,2014-01-28,0.01462920714110386
2014-01-29,2014-01-29,0.014672415894933646
2014-01-30,2014-01-30,0.01464725115395342
2014-01-31,2014-01-31,0.014509893018936553
2014-02-03,2014-02-03,0.014476294215984732
2014-02-04,2014-02-04,0.014339573004947722
2014-02-05,2014-02-05,0.014499386378915213
2014-02-06,2014-02-06,0.014533984112779083
2014-02-07,2014-02-07,0.014479302041535384
2014-02-10,2014-02-10,0.014396277283244007
2014-02-11,2014-02-11,0.014324965284262952
2014-02-12,2014-02-12,0.014361046515484047
2014-02-13,2014-02-13,0.01440730542455179
2014-02-14,2014-02-14,0.014385373124970822
2014-02-18,2014-02-18,0.014413491836044913
2014-02-19,2014-02-19,0.014420613379211687
2014-02-20,2014-02-20,0.014419932617219033
2014-02-21,2014-02-21,0.014503618243298306
2014-02-24,2014-02-24,0.014529361047122265
2014-02-25,2014-02-25,0.014555260357848331
2014-02-26,2014-02-26,0.014726982848105724
2014-02-27,2014-02-27,0.014805902072128157
2014-02-28,2014-02-28,0.014874519789231135
2014-03-03,2014-03-03,0.014921578754181144
2014-03-04,2014-03-04,0.0149261898456918
2014-03-05,2014-03-05,0.014909997544190064
2014-03-06,2014-03-06,0.014912158760906034
2014-03-07,2014-03-07,0.014899707631699252
2014-03-10,2014-03-10,0.01507496327132202
2014-03-11,2014-03-11,0.015076006211094499
2014-03-12,2014-03-12,0.015180410278937335
2014-03-13,2014-03-13,0.015220986013828418
2014-03-14,2014-03-14,0.015516211381924909
2014-03-17,2014-03-17,0.015528945639876075
2014-03-18,2014-03-18,0.015344911612609083
2014-03-19,2014-03-19,0.015386736551908902
2014-03-20,2014-03-20,0.015301701303011466
2014-03-21,2014-03-21,0.01529049101119105
2014-03-24,2014-03-24,0.01545509458202672
2014-03-25,2014-03-25,0.015629926446775678
2014-03-26,2014-03-26,0.01561636790251413
2014-03-27,2014-03-27,0.015606090982082437
2014-03-28,2014-03-28,0.015579850122334607
2014-03-31,2014-03-31,0.015571763366811152
2014-04-01,2014-04-01,0.015540783832628453
2014-04-02,2014-04-02,0.01575230062757172
2014-04-03,2014-04-03,0.01579356947876931
2014-04-04,2014-04-04,0.015914695346109016
2014-04-07,2014-04-07,0.016037307185340584
2014-04-08,2014-04-08,0.01600116346623763
2014-04-09,2014-04-09,0.01597213745983525
2014-04-10,2014-04-10,0.016098207241824283
2014-04-11,2014-04-11,0.01610969386738281
2014-04-14,2014-04-14,0.016103557409537127
2014-04-15,2014-04-15,0.016237318201845964
2014-04-16,2014-04-16,0.016356581508344507
2014-04-17,2014-04-17,0.016364816850569255
2014-04-21,2014-04-21,0.01635881041155832
2014-04-22,2014-04-22,0.01648708822414148
2014-04-23,2014-04-23,0.016498173898053047
2014-04-24,2014-04-24,0.016794663173283143
2014-04-25,2014-04-25,0.015338523088444163
2014-04-28,2014-04-28,0.015487015671669237
2014-04-29,2014-04-29,0.015640433255473624
2014-04-30,2014-04-30,0.015538214651532573
2014-05-01,2014-05-01,0.015506737944167074
2014-05-02,2014-05-02,0.01529450545323808
2014-05-05,2014-05-05,0.015586424398166782
2014-05-06,2014-05-06,0.015599407901843972
2014-05-07,2014-05-07,0.01560397963522917
2014-05-08,2014-05-08,0.015633429414293975
2014-05-09,2014-05-09,0.015789956215962957
2014-05-12,2014-05-12,0.016318254663960415
2014-05-13,2014-05-13,0.016274518814153423
2014-05-14,2014-05-14,0.016177983369454498
2014-05-15,2014-05-15,0.01622176347640404
2014-05-16,2014-05-16,0.016207901946283017
2014-05-19,2014-05-19,0.016337341198950178
2014-05-20,2014-05-20,0.01624012858376037
2014-05-21,2014-05-21,0.016081548774905776
2014-05-22,2014-05-22,0.016063019154766964
2014-05-23,2014-05-23,0.016135217918631033
2014-05-27,2014-05-27,0.016165076475895778
2014-05-28,2014-05-28,0.015920688760194916
2014-05-29,2014-05-29,0.016023782343506168
2014-05-30,2014-05-30,0.01601783326192314
2014-06-02,2014-06-02,0.015717815623028184
2014-06-03,2014-06-03,0.015651822947275032
2014-06-04,2014-06-04,0.015547263884672344
2014-06-05,2014-06-05,0.015539340523190233
2014-06-06,2014-06-06,0.015627970502495626
2014-06-09,2014-06-09,0.015663313665953135
2014-06-10,2014-06-10,0.015722819986018852
2014-06-11,2014-06-11,0.015718700404243283
2014-06-12,2014-06-12,0.015666749362802018
2014-06-13,2014-06-13,0.01572202572548272
2014-06-16,2014-06-16,0.01589582434352452
2014-06-17,2014-06-17,0.015879171031803817
2014-06-18,2014-06-18,0.015896079670548336
2014-06-19,2014-06-19,0.015851805859792175
2014-06-20,2014-06-20,0.016007111588342778
2014-06-23,2014-06-23,0.01643562305838329
2014-06-24,2014-06-24,0.01628601577352702
2014-06-25,2014-06-25,0.0162780109506326
2014-06-26,2014-06-26,0.01633847958027761
2014-06-27,2014-06-27,0.016439704835183016
2014-06-30,2014-06-30,0.01648761975304814
2014-07-01,2014-07-01,0.016478714861259795
2014-07-02,2014-07-02,0.01650569127480187
2014-07-03,2014-07-03,0.01692054734715928
2014-07-07,2014-07-07,0.01698521792223305
2014-07-08,2014-07-08,0.017039276299527097
2014-07-09,2014-07-09,0.017098832005801576
2014-07-10,2014-07-10,0.01717156457636948
2014-07-11,2014-07-11,0.017166077362239303
2014-07-14,2014-07-14,0.01723747791557919
2014-07-15,2014-07-15,0.017323560431417553
2014-07-16,2014-07-16,0.017104838615623827
2014-07-17,2014-07-17,0.017078622336705124
2014-07-18,2014-07-18,0.01707422912750822
2014-07-21,2014-07-21,0.017061035917750426
2014-07-22,2014-07-22,0.017148531978206254
2014-07-23,2014-07-23,0.0171371673568127
2014-07-24,2014-07-24,0.017152655025441728
2014-07-25,2014-07-25,0.017236281618581848
2014-07-28,2014-07-28,0.01727257016492607
2014-07-29,2014-07-29,0.017269465068765272
2014-07-30,2014-07-30,0.017260474862414013
2014-07-31,2014-07-31,0.01707284193336478
2014-08-01,2014-08-01,0.016825279512540016
2014-08-04,2014-08-04,0.01666330538338328
2014-08-05,2014-08-05,0.016713331163180193
2014-08-06,2014-08-06,0.016618264979766678
2014-08-07,2014-08-07,0.017422262937699773
2014-08-08,2014-08-08,0.01749939417132282
2014-08-11,2014-08-11,0.017397078307454787
2014-08-12,2014-08-12,0.017444602527600484
2014-08-13,2014-08-13,0.017462862890003972
2014-08-14,2014-08-14,0.017458652468655068
2014-08-15,2014-08-15,0.017474703516848995
2014-08-18,2014-08-18,0.0176183678097875
2014-08-19,2014-08-19,0.017609901317593876
2014-08-20,2014-08-20,0.017633940153668905
2014-08-21,2014-08-21,0.017693218112064205
2014-08-22,2014-08-22,0.017761182216766497
2014-08-25,2014-08-25,0.0177705215454566
2014-08-26,2014-08-26,0.01780228258300342
2014-08-27,2014-08-27,0.01792245394683591
2014-08-28,2014-08-28,0.017980055692176377
2014-08-29,2014-08-29,0.01771702222089338
2014-09-02,2014-09-02,0.017705512277659735
2014-09-03,2014-09-03,0.01769626166098573
2014-09-04,2014-09-04,0.01775940493849806
2014-09-05,2014-09-05,0.017762726549381918
2014-09-08,2014-09-08,0.01773657134061773
2014-09-09,2014-09-09,0.017647182226733914
2014-09-10,2014-09-10,0.01764422939646757
2014-09-11,2014-09-11,0.01744373395906041
2014-09-12,2014-09-12,0.017018724162405362
2014-09-15,2014-09-15,0.01687413680555075
2014-09-16,2014-09-16,0.016891564627583375
2014-09-17,2014-09-17,0.016755088477148298
2014-09-18,2014-09-18,0.016702729520947732
2014-09-19,2014-09-19,0.017044827184265803
2014-09-22,2014-09-22,0.017052703472164837
2014-09-23,2014-09-23,0.01720105970750446
2014-09-24,2014-09-24,0.017016425355454532
2014-09-25,2014-09-25,0.01701744120505615
2014-09-26,2014-09-26,0.017008258597230732
2014-09-29,2014-09-29,0.01699026910025939
2014-09-30,2014-09-30,0.01699462656304357
2014-10-01,2014-10-01,0.01679776049683918
2014-10-02,2014-10-02,0.016797862053770055
2014-10-03,2014-10-03,0.01681320533646459
2014-10-06,2014-10-06,0.016886547682636786
2014-10-07,2014-10-07,0.0168788408895692
2014-10-08,2014-10-08,0.01677327893525543
2014-10-09,2014-10-09,0.01659506191588468
2014-10-10,2014-10-10,0.017115031991213517
2014-10-13,2014-10-13,0.017626599532960377
2014-10-14,2014-10-14,0.017802722730199158
2014-10-15,2014-10-15,0.017689125768011342
2014-10-16,2014-10-16,0.017912512876104986
2014-10-17,2014-10-17,0.018475804809938975
2014-10-20,2014-10-20,0.018512410597993106
2014-10-21,2014-10-21,0.018506515213966353
2014-10-22,2014-10-22,0.018419456711971417
2014-10-23,2014-10-23,0.018570521321051563
2014-10-24,2014-10-24,0.01829790814651328
2014-10-27,2014-10-27,0.018272223465807848
2014-10-28,2014-10-28,0.01925291535942292
2014-10-29,2014-10-29,0.019345355629633243
2014-10-30,2014-10-30,0.01935981437166794
2014-10-31,2014-10-31,0.019599866838771116
2014-11-03,2014-11-03,0.019459017070843992
2014-11-04,2014-11-04,0.01966631227191247
2014-11-05,2014-11-05,0.02038496022592276
2014-11-06,2014-11-06,0.021464247831926676
2014-11-07,2014-11-07,0.021386428277287647
2014-11-10,2014-11-10,0.021704349589129174
2014-11-11,2014-11-11,0.021902445060326715
2014-11-12,2014-11-12,0.02189744780359046
2014-11-13,2014-11-13,0.02186222590668205
2014-11-14,2014-11-14,0.022031522766248774
2014-11-17,2014-11-17,0.02210708330701366
2014-11-18,2014-11-18,0.02209949051295383
2014-11-19,2014-11-19,0.022034751632040963
2014-11-20,2014-11-20,0.0222483633574391
2014-11-21,2014-11-21,0.022302276117668617
2014-11-24,2014-11-24,0.02231757473990112
2014-11-25,2014-11-25,0.022277889472409357
2014-11-26,2014-11-26,0.022327854084253106
2014-11-28,2014-11-28,0.022482388333103905
2014-12-01,2014-12-01,0.022289248252310802
2014-12-02,2014-12-02,0.022170047483234957
2014-12-03,2014-12-03,0.022189757459263486
2014-12-04,2014-12-04,0.022173716990320592
2014-12-05,2014-12-05,0.022235614851358484
2014-12-08,2014-12-08,0.02202716301027445
2014-12-09,2014-12-09,0.021779859861681877
2014-12-10,2014-12-10,0.021876543555403367
2014-12-11,2014-12-11,0.02184376084173249
2014-12-12,2014-12-12,0.021858880272450195
2014-12-15,2014-12-15,0.022022170315892004
2014-12-16,2014-12-16,0.021997192933768457
2014-12-17,2014-12-17,0.022012940434953044
2014-12-18,2014-12-18,0.021518521844128547
2014-12-19,2014-12-19,0.021712858617205663
2014-12-22,2014-12-22,0.021515045643257368
2014-12-23,2014-12-23,0.021514487599871852
2014-12-24,2014-12-24,0.021884359656221007
2014-12-26,2014-12-26,0.02186876641241517
2014-12-29,2014-12-29,0.021867965450630213
2014-12-30,2014-12-30,0.021855393082265
2014-12-31,2014-12-31,0.021841789149732185
2015-01-02,2015-01-02,0.021656431678690757
2015-01-05,2015-01-05,0.021657781360117753
2015-01-06,2015-01-06,0.022116430111112053
2015-01-07,2015-01-07,0.022154848805470178
2015-01-08,2015-01-08,0.022024611615367503
2015-01-09,2015-01-09,0.0219956378992869
2015-01-12,2015-01-12,0.022326577652589902
2015-01-13,2015-01-13,0.022313746943419317
2015-01-14,2015-01-14,0.022378834661982077
2015-01-15,2015-01-15,0.022557035919146227
2015-01-16,2015-01-16,0.022557019296377368
2015-01-20,2015-01-20,0.022434357481807478
2015-01-21,2015-01-21,0.022409386339324426
2015-01-22,2015-01-22,0.02233419729739923
2015-01-23,2015-01-23,0.02208974747212104
2015-01-26,2015-01-26,0.022198976993778555
2015-01-27,2015-01-27,0.022533075446786132
2015-01-28,2015-01-28,0.022461449355227897
2015-01-29,2015-01-29,0.02256524608697784
2015-01-30,2015-01-30,0.022545438280866897
2015-02-02,2015-02-02,0.022253661096064137
2015-02-03,2015-02-03,0.02259282345297786
2015-02-04,2015-02-04,0.022925420721581734
2015-02-05,2015-02-05,0.023056779837823487
2015-02-06,2015-02-06,0.023032154319753743
2015-02-09,2015-02-09,0.023705211225539678
2015-02-10,2015-02-10,0.023754347325168176
2015-02-11,2015-02-11,0.023698423516214116
2015-02-12,2015-02-12,0.02366411844529421
2015-02-13,2015-02-13,0.023734237046654495
2015-02-17,2015-02-17,0.023712479680486946
2015-02-18,2015-02-18,0.023719984148599573
2015-02-19,2015-02-19,0.023768370783505733
2015-02-20,2015-02-20,0.023649355477721814
2015-02-23,2015-02-23,0.023716291506054643
2015-02-24,2015-02-24,0.02374625519155708
2015-02-25,2015-02-25,0.024195925267898478
2015-02-26,2015-02-26,0.024235090660947495
2015-02-27,2015-02-27,0.024141231618546928
2015-03-02,2015-03-02,0.024158139405503404
2015-03-03,2015-03-03,0.02408892196441009
2015-03-04,2015-03-04,0.024064542911860866
2015-03-05,2015-03-05,0.024204924217903694
2015-03-06,2015-03-06,0.024174451218403753
2015-03-09,2015-03-09,0.02388652363975221
2015-03-10,2015-03-10,0.023646541202093134
2015-03-11,2015-03-11,0.023623773524417926
2015-03-12,2015-03-12,0.02358196608136628
2015-03-13,2015-03-13,0.023521460667597645
2015-03-16,2015-03-16,0.02358319078300436
2015-03-17,2015-03-17,0.023468698125704388
2015-03-18,2015-03-18,0.02349930250322807
2015-03-19,2015-03-19,0.023435277146746775
2015-03-20,2015-03-20,0.023812010251596745
2015-03-23,2015-03-23,0.023601826288344657
2015-03-24,2015-03-24,0.023587135651235422
2015-03-25,2015-03-25,0.02333955968232076
2015-03-26,2015-03-26,0.02347857143540895
2015-03-27,2015-03-27,0.023311553546079892
2015-03-30,2015-03-30,0.023340930705724794
2015-03-31,2015-03-31,0.023218774799750444
2015-04-01,2015-04-01,0.02324318583266896
2015-04-02,2015-04-02,0.02291923135331066
2015-04-06,2015-04-06,0.0229142939957903
2015-04-07,2015-04-07,0.02275081729703449
2015-04-08,2015-04-08,0.022796412249835654
2015-04-09,2015-04-09,0.022961196274469495
2015-04-10,2015-04-10,0.022980941180047912
2015-04-13,2015-04-13,0.023026985226061277
2015-04-14,2015-04-14,0.0231263855177374
2015-04-15,2015-04-15,0.023193057535905618
2015-04-16,2015-04-16,0.02318718036173879
2015-04-17,2015-04-17,0.023227689581922242
2015-04-20,2015-04-20,0.023250213591576873
2015-04-21,2015-04-21,0.02327547611216831
2015-04-22,2015-04-22,0.023336243231065725
2015-04-23,2015-04-23,0.023277434847768643
2015-04-24,2015-04-24,0.023042479816219482
2015-04-27,2015-04-27,0.022975075308053095
2015-04-28,2015-04-28,0.022610308524785933
2015-04-29,2015-04-29,0.02272974810847756
2015-04-30,2015-04-30,0.022893463004513885
2015-05-01,2015-05-01,0.022893862100826137
2015-05-04,2015-05-04,0.022912900838773138
2015-05-05,2015-05-05,0.022953009892599182
2015-05-06,2015-05-06,0.023037784564505656
2015-05-07,2015-05-07,0.023063696710425106
2015-05-08,2015-05-08,0.0227975205489328
2015-05-11,2015-05-11,0.02275023585461232
2015-05-12,2015-05-12,0.02275658204690462
2015-05-13,2015-05-13,0.022625042806948423
2015-05-14,2015-05-14,0.022457002652613446
2015-05-15,2015-05-15,0.02243162385147731
2015-05-18,2015-05-18,0.022498349268371166
2015-05-19,2015-05-19,0.022455423167042948
2015-05-20,2015-05-20,0.022496383867820453
2015-05-21,2015-05-21,0.02250489954884052
2015-05-22,2015-05-22,0.02250355242478934
2015-05-26,2015-05-26,0.022531097759791136
2015-05-27,2015-05-27,0.02234745899487468
2015-05-28,2015-05-28,0.02237857616877627
2015-05-29,2015-05-29,0.022400125245202705
2015-06-01,2015-06-01,0.022343811160350748
2015-06-02,2015-06-02,0.022392064443868948
2015-06-03,2015-06-03,0.022399362311659187
2015-06-04,2015-06-04,0.0225049423201043
2015-06-05,2015-06-05,0.0225026401190275
2015-06-08,2015-06-08,0.022440899123653064
2015-06-09,2015-06-09,0.022444449295522344
2015-06-10,2015-06-10,0.02258426709517094
2015-06-11,2015-06-11,0.02253338088731281
2015-06-12,2015-06-12,0.022426508792352248
2015-06-15,2015-06-15,0.022438010433231043
2015-06-16,2015-06-16,0.02243616521601347
2015-06-17,2015-06-17,0.022459414034838233
2015-06-18,2015-06-18,0.022495241157705716
2015-06-19,2015-06-19,0.02238983027483113
2015-06-22,2015-06-22,0.02238189708855651
2015-06-23,2015-06-23,0.02243540594522527
2015-06-24,2015-06-24,0.022479088267558525
2015-06-25,2015-06-25,0.022470697269913374
2015-06-26,2015-06-26,0.022453167899876354
2015-06-29,2015-06-29,0.02256929354107641
2015-06-30,2015-06-30,0.02229922483763685
2015-07-01,2015-07-01,0.022298847551000422
2015-07-02,2015-07-02,0.02236532204071085
2015-07-06,2015-07-06,0.02234997240623663
2015-07-07,2015-07-07,0.02233252227348785
2015-07-08,2015-07-08,0.022256318891552124
2015-07-09,2015-07-09,0.02209358787736373
2015-07-10,2015-07-10,0.0220584311648099
2015-07-13,2015-07-13,0.02200650169223678
2015-07-14,2015-07-14,0.021958420617837572
2015-07-15,2015-07-15,0.021971685770995227
2015-07-16,2015-07-16,0.0220139259688744
2015-07-17,2015-07-17,0.022081809553797765
2015-07-20,2015-07-20,0.022181071211312884
2015-07-21,2015-07-21,0.02228724316118945
2015-07-22,2015-07-22,0.0222629713154606
2015-07-23,2015-07-23,0.022196200284842534
2015-07-24,2015-07-24,0.022272266399903432
2015-07-27,2015-07-27,0.022264930759129883
2015-07-28,2015-07-28,0.022291227336952896
2015-07-29,2015-07-29,0.02240889401604271
2015-07-30,2015-07-30,0.02239839338841107
2015-07-31,2015-07-31,0.0221446008690601
2015-08-03,2015-08-03,0.022472153411450178
2015-08-04,2015-08-04,0.022510696601835592
2015-08-05,2015-08-05,0.022367797849866713
2015-08-06,2015-08-06,0.022321988207284323
2015-08-07,2015-08-07,0.022434548962956026
2015-08-10,2015-08-10,0.022455388981888293
2015-08-11,2015-08-11,0.02237638853561587
2015-08-12,2015-08-12,0.022239306005551625
2015-08-13,2015-08-13,0.022258957510779664
2015-08-14,2015-08-14,0.02223282109595986
2015-08-17,2015-08-17,0.022263695757402176
2015-08-18,2015-08-18,0.02236689209130461
2015-08-19,2015-08-19,0.0224313891595487
2015-08-20,2015-08-20,0.0223687163912432
2015-08-21,2015-08-21,0.022151691222239676
2015-08-24,2015-08-24,0.02173962201149795
2015-08-25,2015-08-25,0.0210895618612673
2015-08-26,2015-08-26,0.02109333874701111
2015-08-27,2015-08-27,0.020506035746278243
2015-08-28,2015-08-28,0.020216887762911268
2015-08-31,2015-08-31,0.02024340035872287
2015-09-01,2015-09-01,0.020305485996001783
2015-09-02,2015-09-02,0.019945959244426832
2015-09-03,2015-09-03,0.019853904661766047
2015-09-04,2015-09-04,0.01985785473113362
2015-09-08,2015-09-08,0.019812471066739282
2015-09-09,2015-09-09,0.01948380079571757
2015-09-10,2015-09-10,0.01944970519529588
2015-09-11,2015-09-11,0.019385553860787032
2015-09-14,2015-09-14,0.01941045217956159
2015-09-15,2015-09-15,0.01912143643661915
2015-09-16,2015-09-16,0.018871523957336194
2015-09-17,2015-09-17,0.018801812729699403
2015-09-18,2015-09-18,0.01898726872932009
2015-09-21,2015-09-21,0.01893261309588413
2015-09-22,2015-09-22,0.019261460409407526
2015-09-23,2015-09-23,0.01916854059472006
2015-09-24,2015-09-24,0.01919621500145322
2015-09-25,2015-09-25,0.01925396398031958
