,Date,Explained_Variance_Ratio
2011-01-31,2011-01-31,0.012256276027448528
2011-02-01,2011-02-01,0.012204963762746728
2011-02-02,2011-02-02,0.012209616856148974
2011-02-03,2011-02-03,0.012263636535234775
2011-02-04,2011-02-04,0.012501899855384371
2011-02-07,2011-02-07,0.012506386781632775
2011-02-08,2011-02-08,0.012533041494849574
2011-02-09,2011-02-09,0.012529916647889912
2011-02-10,2011-02-10,0.012527914930957356
2011-02-11,2011-02-11,0.012548238037279854
2011-02-14,2011-02-14,0.012549908904025743
2011-02-15,2011-02-15,0.012614708013144096
2011-02-16,2011-02-16,0.012583401026640944
2011-02-17,2011-02-17,0.012589983920930338
2011-02-18,2011-02-18,0.012548350180852607
2011-02-22,2011-02-22,0.012572300651992153
2011-02-23,2011-02-23,0.01248935147680477
2011-02-24,2011-02-24,0.012418840862632227
2011-02-25,2011-02-25,0.012453624997302251
2011-02-28,2011-02-28,0.012421167231239354
2011-03-01,2011-03-01,0.012312155611778444
2011-03-02,2011-03-02,0.012259747769946042
2011-03-03,2011-03-03,0.012275555870900541
2011-03-04,2011-03-04,0.01216985981758412
2011-03-07,2011-03-07,0.012192921891929285
2011-03-08,2011-03-08,0.012152175104937357
2011-03-09,2011-03-09,0.012340049363342917
2011-03-10,2011-03-10,0.012342057940909857
2011-03-11,2011-03-11,0.012265988441281605
2011-03-14,2011-03-14,0.012278715499264273
2011-03-15,2011-03-15,0.012246069101229995
2011-03-16,2011-03-16,0.012237584710455456
2011-03-17,2011-03-17,0.012196221587437868
2011-03-18,2011-03-18,0.011996524911988982
2011-03-21,2011-03-21,0.012061555148118113
2011-03-22,2011-03-22,0.012009940756394102
2011-03-23,2011-03-23,0.012013153636390878
2011-03-24,2011-03-24,0.01202752881725113
2011-03-25,2011-03-25,0.011743043392607188
2011-03-28,2011-03-28,0.01175121607431744
2011-03-29,2011-03-29,0.011695149563816778
2011-03-30,2011-03-30,0.011672673629349786
2011-03-31,2011-03-31,0.011670458099114534
2011-04-01,2011-04-01,0.011652395949118386
2011-04-04,2011-04-04,0.011616138396630482
2011-04-05,2011-04-05,0.011614394140305736
2011-04-06,2011-04-06,0.011581937158158903
2011-04-07,2011-04-07,0.011838538957498503
2011-04-08,2011-04-08,0.011831676287494703
2011-04-11,2011-04-11,0.011820926475837176
2011-04-12,2011-04-12,0.012091229032342481
2011-04-13,2011-04-13,0.012127074913386354
2011-04-14,2011-04-14,0.012180052535223322
2011-04-15,2011-04-15,0.012252455619076768
2011-04-18,2011-04-18,0.012054466296153976
2011-04-19,2011-04-19,0.012030606369352517
2011-04-20,2011-04-20,0.012039347640342478
2011-04-21,2011-04-21,0.012049154063440346
2011-04-25,2011-04-25,0.011987521445851015
2011-04-26,2011-04-26,0.011763894341337799
2011-04-27,2011-04-27,0.011859400938627066
2011-04-28,2011-04-28,0.011900240477460801
2011-04-29,2011-04-29,0.011959896812577878
2011-05-02,2011-05-02,0.012090722747670484
2011-05-03,2011-05-03,0.012158187901434086
2011-05-04,2011-05-04,0.012456856844900702
2011-05-05,2011-05-05,0.012344165677636387
2011-05-06,2011-05-06,0.012542716673722774
2011-05-09,2011-05-09,0.012588962094901223
2011-05-10,2011-05-10,0.012958316536780812
2011-05-11,2011-05-11,0.012964876904430274
2011-05-12,2011-05-12,0.013034568626466533
2011-05-13,2011-05-13,0.013061803060953947
2011-05-16,2011-05-16,0.013159085208249348
2011-05-17,2011-05-17,0.01315547931442364
2011-05-18,2011-05-18,0.013162638446412146
2011-05-19,2011-05-19,0.013087857626215728
2011-05-20,2011-05-20,0.013437249957943456
2011-05-23,2011-05-23,0.013553744249458238
2011-05-24,2011-05-24,0.013609851870299033
2011-05-25,2011-05-25,0.013727751682585897
2011-05-26,2011-05-26,0.013758663430819544
2011-05-27,2011-05-27,0.014028673965778917
2011-05-31,2011-05-31,0.014095252401286482
2011-06-01,2011-06-01,0.014165451180287841
2011-06-02,2011-06-02,0.014120502975686013
2011-06-03,2011-06-03,0.014159636061671489
2011-06-06,2011-06-06,0.014381295389407061
2011-06-07,2011-06-07,0.014277210049058998
2011-06-08,2011-06-08,0.0143133691547677
2011-06-09,2011-06-09,0.014212237059242414
2011-06-10,2011-06-10,0.014336958792262221
2011-06-13,2011-06-13,0.014474578990875217
2011-06-14,2011-06-14,0.014470405588296643
2011-06-15,2011-06-15,0.014636734205646186
2011-06-16,2011-06-16,0.014535254283368569
2011-06-17,2011-06-17,0.01451676989754619
2011-06-20,2011-06-20,0.01450059559316577
2011-06-21,2011-06-21,0.014574380683276256
2011-06-22,2011-06-22,0.014355533717052915
2011-06-23,2011-06-23,0.014301916114562418
2011-06-24,2011-06-24,0.014474294071589336
2011-06-27,2011-06-27,0.014603654335628229
2011-06-28,2011-06-28,0.014649672955812964
2011-06-29,2011-06-29,0.015016609929023905
2011-06-30,2011-06-30,0.015039717813513431
2011-07-01,2011-07-01,0.015042931319602985
2011-07-05,2011-07-05,0.014970885778733276
2011-07-06,2011-07-06,0.014863950245689019
2011-07-07,2011-07-07,0.01543759555666983
2011-07-08,2011-07-08,0.015405061005829496
2011-07-11,2011-07-11,0.015463891679455735
2011-07-12,2011-07-12,0.015380237666652046
2011-07-13,2011-07-13,0.01559712266768222
2011-07-14,2011-07-14,0.015637191622235428
2011-07-15,2011-07-15,0.01562133954251593
2011-07-18,2011-07-18,0.01616252032659803
2011-07-19,2011-07-19,0.01617493145693739
2011-07-20,2011-07-20,0.0160403697023784
2011-07-21,2011-07-21,0.01623157246265366
2011-07-22,2011-07-22,0.016672178262618107
2011-07-25,2011-07-25,0.01670678752538134
2011-07-26,2011-07-26,0.016800253916331276
2011-07-27,2011-07-27,0.01673647078490662
2011-07-28,2011-07-28,0.01653909187735628
2011-07-29,2011-07-29,0.01646196734683463
2011-08-01,2011-08-01,0.016346451043622662
2011-08-02,2011-08-02,0.016530345191471646
2011-08-03,2011-08-03,0.016308753720610875
2011-08-04,2011-08-04,0.016364786343922022
2011-08-05,2011-08-05,0.015518882250892686
2011-08-08,2011-08-08,0.015466464599932816
2011-08-09,2011-08-09,0.01369387054304058
2011-08-10,2011-08-10,0.01445793587358387
2011-08-11,2011-08-11,0.014488806011344488
2011-08-12,2011-08-12,0.01411155039131093
2011-08-15,2011-08-15,0.014092130459958928
2011-08-16,2011-08-16,0.013954222981654213
2011-08-17,2011-08-17,0.014096438529283951
2011-08-18,2011-08-18,0.014073666101280352
2011-08-19,2011-08-19,0.013677328423873402
2011-08-22,2011-08-22,0.013500247826871538
2011-08-23,2011-08-23,0.013529263321055432
2011-08-24,2011-08-24,0.013344726829658959
2011-08-25,2011-08-25,0.013143659801832576
2011-08-26,2011-08-26,0.01309716268699142
2011-08-29,2011-08-29,0.013076063077727813
2011-08-30,2011-08-30,0.012966369631666324
2011-08-31,2011-08-31,0.012963739699169757
2011-09-01,2011-09-01,0.01311499943492021
2011-09-02,2011-09-02,0.013081913694981143
2011-09-06,2011-09-06,0.012995694416489092
2011-09-07,2011-09-07,0.013034162902649643
2011-09-08,2011-09-08,0.01288818317694719
2011-09-09,2011-09-09,0.012839806902522117
2011-09-12,2011-09-12,0.01268497422043435
2011-09-13,2011-09-13,0.012739324895706483
2011-09-14,2011-09-14,0.012693128144239348
2011-09-15,2011-09-15,0.012628578601940828
2011-09-16,2011-09-16,0.012680298012806717
2011-09-19,2011-09-19,0.01266535216122191
2011-09-20,2011-09-20,0.012653026982560807
2011-09-21,2011-09-21,0.012599750771760539
2011-09-22,2011-09-22,0.012314961515914928
2011-09-23,2011-09-23,0.0126954709932977
2011-09-26,2011-09-26,0.012917172562312838
2011-09-27,2011-09-27,0.012984560228998543
2011-09-28,2011-09-28,0.013167497151510174
2011-09-29,2011-09-29,0.013074215968895879
2011-09-30,2011-09-30,0.013084519751930018
2011-10-03,2011-10-03,0.012930298165859461
2011-10-04,2011-10-04,0.012789053067758257
2011-10-05,2011-10-05,0.012678823351979404
2011-10-06,2011-10-06,0.012644685562105277
2011-10-07,2011-10-07,0.012542503459160154
2011-10-10,2011-10-10,0.012437725914868617
2011-10-11,2011-10-11,0.012238624476268091
2011-10-12,2011-10-12,0.012205812236251364
2011-10-13,2011-10-13,0.012142645731915301
2011-10-14,2011-10-14,0.012138160516905378
2011-10-17,2011-10-17,0.012167146537335203
2011-10-18,2011-10-18,0.01211865790279646
2011-10-19,2011-10-19,0.012022196353913654
2011-10-20,2011-10-20,0.012021733299866602
2011-10-21,2011-10-21,0.012019294635399354
2011-10-24,2011-10-24,0.0119190406224963
2011-10-25,2011-10-25,0.01193775803576787
2011-10-26,2011-10-26,0.011829879789182917
2011-10-27,2011-10-27,0.01196203683370528
2011-10-28,2011-10-28,0.011805138182236764
2011-10-31,2011-10-31,0.01193765747722968
2011-11-01,2011-11-01,0.012250708762367233
2011-11-02,2011-11-02,0.012150299273416557
2011-11-03,2011-11-03,0.012090784780070328
2011-11-04,2011-11-04,0.012137865122291078
2011-11-07,2011-11-07,0.012103897133216052
2011-11-08,2011-11-08,0.012106114273272968
2011-11-09,2011-11-09,0.011969509517929786
2011-11-10,2011-11-10,0.011774573857800145
2011-11-11,2011-11-11,0.011829813336374643
2011-11-14,2011-11-14,0.011801888881048451
2011-11-15,2011-11-15,0.0117913993003429
2011-11-16,2011-11-16,0.011832475376388502
2011-11-17,2011-11-17,0.011767857302382004
2011-11-18,2011-11-18,0.011640731353426416
2011-11-21,2011-11-21,0.011644737669002047
2011-11-22,2011-11-22,0.011596325716197045
2011-11-23,2011-11-23,0.011597336192028846
2011-11-25,2011-11-25,0.0115333461024943
2011-11-28,2011-11-28,0.01153548073044569
2011-11-29,2011-11-29,0.011472979300670628
2011-11-30,2011-11-30,0.011458861952049974
2011-12-01,2011-12-01,0.011339915552041282
2011-12-02,2011-12-02,0.011333995743998598
2011-12-05,2011-12-05,0.011432173955992274
2011-12-06,2011-12-06,0.011437000166441155
2011-12-07,2011-12-07,0.011453019812447146
2011-12-08,2011-12-08,0.01150186278715153
2011-12-09,2011-12-09,0.011460083476209785
2011-12-12,2011-12-12,0.011420622092093284
2011-12-13,2011-12-13,0.011434309934571651
2011-12-14,2011-12-14,0.011434312157101629
2011-12-15,2011-12-15,0.011567480164129606
2011-12-16,2011-12-16,0.011560854496359371
2011-12-19,2011-12-19,0.01159089370425723
2011-12-20,2011-12-20,0.011562816874490747
2011-12-21,2011-12-21,0.01147785340673351
2011-12-22,2011-12-22,0.011503978778023704
2011-12-23,2011-12-23,0.011454594669493676
2011-12-27,2011-12-27,0.011399942997731623
2011-12-28,2011-12-28,0.011394336358553967
2011-12-29,2011-12-29,0.011376856338029413
2011-12-30,2011-12-30,0.011370403727972168
2012-01-03,2012-01-03,0.011373121482414263
2012-01-04,2012-01-04,0.011339183544696554
2012-01-05,2012-01-05,0.011291310834088096
2012-01-06,2012-01-06,0.011397958217729832
2012-01-09,2012-01-09,0.01142955140447168
2012-01-10,2012-01-10,0.011417755841084867
2012-01-11,2012-01-11,0.011397699786863738
2012-01-12,2012-01-12,0.011454527440188742
2012-01-13,2012-01-13,0.011446449934986645
2012-01-17,2012-01-17,0.011459973016902101
2012-01-18,2012-01-18,0.011437005929571507
2012-01-19,2012-01-19,0.01141535207611696
2012-01-20,2012-01-20,0.011491478170437703
2012-01-23,2012-01-23,0.011484937145578442
2012-01-24,2012-01-24,0.011480258340148913
2012-01-25,2012-01-25,0.011550553106459546
2012-01-26,2012-01-26,0.011504030122872934
2012-01-27,2012-01-27,0.011523909293400867
2012-01-30,2012-01-30,0.011376496626361754
2012-01-31,2012-01-31,0.011328525538638716
2012-02-01,2012-02-01,0.011305073159706804
2012-02-02,2012-02-02,0.011318862751150616
2012-02-03,2012-02-03,0.011290767529124675
2012-02-06,2012-02-06,0.01126921860071808
2012-02-07,2012-02-07,0.0113065339825831
2012-02-08,2012-02-08,0.011299759990916536
2012-02-09,2012-02-09,0.011288910661030008
2012-02-10,2012-02-10,0.011262971727974119
2012-02-13,2012-02-13,0.011262130563124632
2012-02-14,2012-02-14,0.011259299991727279
2012-02-15,2012-02-15,0.011198670638251288
2012-02-16,2012-02-16,0.011216157734732338
2012-02-17,2012-02-17,0.011228844033471132
2012-02-21,2012-02-21,0.011199434758374559
2012-02-22,2012-02-22,0.011414396309581945
2012-02-23,2012-02-23,0.011509345992402099
2012-02-24,2012-02-24,0.011212527928073819
2012-02-27,2012-02-27,0.011148501563322318
2012-02-28,2012-02-28,0.011173016959132396
2012-02-29,2012-02-29,0.011170994349876716
2012-03-01,2012-03-01,0.011210999705515708
2012-03-02,2012-03-02,0.011200814203863603
2012-03-05,2012-03-05,0.011224645472933177
2012-03-06,2012-03-06,0.011275523817192178
2012-03-07,2012-03-07,0.011265086418282591
2012-03-08,2012-03-08,0.011119227502367745
2012-03-09,2012-03-09,0.011124200415864701
2012-03-12,2012-03-12,0.011089472430588884
2012-03-13,2012-03-13,0.011084120180439352
2012-03-14,2012-03-14,0.011077345891934839
2012-03-15,2012-03-15,0.011156479682605143
2012-03-16,2012-03-16,0.011212378880107532
2012-03-19,2012-03-19,0.011166028297549466
2012-03-20,2012-03-20,0.011183639545489817
2012-03-21,2012-03-21,0.011147370474535614
2012-03-22,2012-03-22,0.011131778413385906
2012-03-23,2012-03-23,0.011157881637071189
2012-03-26,2012-03-26,0.011153706366194886
2012-03-27,2012-03-27,0.011144837411851452
2012-03-28,2012-03-28,0.01114764329485384
2012-03-29,2012-03-29,0.011230013270374449
2012-03-30,2012-03-30,0.011247283677955149
2012-04-02,2012-04-02,0.01127940459253216
2012-04-03,2012-04-03,0.01129087858980905
2012-04-04,2012-04-04,0.011309198639454301
2012-04-05,2012-04-05,0.011308046615868953
2012-04-09,2012-04-09,0.011341586457396536
2012-04-10,2012-04-10,0.01133040426163199
2012-04-11,2012-04-11,0.011283847848816555
2012-04-12,2012-04-12,0.011243180676453983
2012-04-13,2012-04-13,0.011115824832974457
2012-04-16,2012-04-16,0.011088004857325928
2012-04-17,2012-04-17,0.011113983178148743
2012-04-18,2012-04-18,0.011098054802599401
2012-04-19,2012-04-19,0.011109359090767748
2012-04-20,2012-04-20,0.011058713705114945
2012-04-23,2012-04-23,0.011082608729022048
2012-04-24,2012-04-24,0.011006478697563701
2012-04-25,2012-04-25,0.011011329894722782
2012-04-26,2012-04-26,0.011006274652407192
2012-04-27,2012-04-27,0.010971462162572285
2012-04-30,2012-04-30,0.010966134984990973
2012-05-01,2012-05-01,0.010929142023677021
2012-05-02,2012-05-02,0.010928506503620651
2012-05-03,2012-05-03,0.010902237809029745
2012-05-04,2012-05-04,0.01086870906780214
2012-05-07,2012-05-07,0.010722454366133418
2012-05-08,2012-05-08,0.010743793994866998
2012-05-09,2012-05-09,0.01065761707126292
2012-05-10,2012-05-10,0.010675161992556954
2012-05-11,2012-05-11,0.010569878085551314
2012-05-14,2012-05-14,0.010530464593568954
2012-05-15,2012-05-15,0.010512645141148757
2012-05-16,2012-05-16,0.01068496636318177
2012-05-17,2012-05-17,0.01067760419922596
2012-05-18,2012-05-18,0.010878431486251278
2012-05-21,2012-05-21,0.010891860733923753
2012-05-22,2012-05-22,0.010826546035636661
2012-05-23,2012-05-23,0.010841808009168431
2012-05-24,2012-05-24,0.010801938552540268
2012-05-25,2012-05-25,0.010745020102185667
2012-05-29,2012-05-29,0.010753419192474975
2012-05-30,2012-05-30,0.010739801747042933
2012-05-31,2012-05-31,0.01072701629376401
2012-06-01,2012-06-01,0.010748694144340569
2012-06-04,2012-06-04,0.010836100087997977
2012-06-05,2012-06-05,0.010893409079640086
2012-06-06,2012-06-06,0.010918884170650373
2012-06-07,2012-06-07,0.010859949655378195
2012-06-08,2012-06-08,0.01083478764342522
2012-06-11,2012-06-11,0.010910415269938141
2012-06-12,2012-06-12,0.010906819263766318
2012-06-13,2012-06-13,0.010792722253211836
2012-06-14,2012-06-14,0.010803723024882457
2012-06-15,2012-06-15,0.010834927237167035
2012-06-18,2012-06-18,0.010771267360278742
2012-06-19,2012-06-19,0.010773836336017053
2012-06-20,2012-06-20,0.010751844811373494
2012-06-21,2012-06-21,0.010739949405306051
2012-06-22,2012-06-22,0.010711909393704724
2012-06-25,2012-06-25,0.01069113633966478
2012-06-26,2012-06-26,0.010703089104139207
2012-06-27,2012-06-27,0.010707469220325552
2012-06-28,2012-06-28,0.01076182243209233
2012-06-29,2012-06-29,0.010728714500319666
2012-07-02,2012-07-02,0.010692029823941988
2012-07-03,2012-07-03,0.010709057699040014
2012-07-05,2012-07-05,0.010772132793565564
2012-07-06,2012-07-06,0.01080074186334407
2012-07-09,2012-07-09,0.010834164873800027
2012-07-10,2012-07-10,0.010808053675053516
2012-07-11,2012-07-11,0.010833807027803415
2012-07-12,2012-07-12,0.010858074606721217
2012-07-13,2012-07-13,0.010840251704733326
2012-07-16,2012-07-16,0.010825559545784387
2012-07-17,2012-07-17,0.010662790104856636
2012-07-18,2012-07-18,0.010653906002776208
2012-07-19,2012-07-19,0.010686472075961954
2012-07-20,2012-07-20,0.010769731583450928
2012-07-23,2012-07-23,0.010946075774372241
2012-07-24,2012-07-24,0.010870555987773135
2012-07-25,2012-07-25,0.010788527802279685
2012-07-26,2012-07-26,0.010762605491985561
2012-07-27,2012-07-27,0.010762272685271414
2012-07-30,2012-07-30,0.010754994462747245
2012-07-31,2012-07-31,0.010755093870987834
2012-08-01,2012-08-01,0.010648684586752543
2012-08-02,2012-08-02,0.010731848535622169
2012-08-03,2012-08-03,0.010671123011563036
2012-08-06,2012-08-06,0.01079999133795614
2012-08-07,2012-08-07,0.010538588975640348
2012-08-08,2012-08-08,0.011026506248541805
2012-08-09,2012-08-09,0.010467646121888921
2012-08-10,2012-08-10,0.009468721095432836
2012-08-13,2012-08-13,0.009676396669029487
2012-08-14,2012-08-14,0.009423635909950639
2012-08-15,2012-08-15,0.009480714294621618
2012-08-16,2012-08-16,0.009521909025631362
2012-08-17,2012-08-17,0.00952340958756662
2012-08-20,2012-08-20,0.009823974590678646
2012-08-21,2012-08-21,0.009866351915666675
2012-08-22,2012-08-22,0.009859220704457048
2012-08-23,2012-08-23,0.01004803801433333
2012-08-24,2012-08-24,0.010070336118718094
2012-08-27,2012-08-27,0.010060962644067249
2012-08-28,2012-08-28,0.010107125030146026
2012-08-29,2012-08-29,0.010209878266874762
2012-08-30,2012-08-30,0.010181785986684741
2012-08-31,2012-08-31,0.010198560895178633
2012-09-04,2012-09-04,0.01021654497709534
2012-09-05,2012-09-05,0.010413776417508933
2012-09-06,2012-09-06,0.01041807521525976
2012-09-07,2012-09-07,0.010471264071841374
2012-09-10,2012-09-10,0.010600041321479518
2012-09-11,2012-09-11,0.010719635091750269
2012-09-12,2012-09-12,0.010664473894699187
2012-09-13,2012-09-13,0.010688719387471493
2012-09-14,2012-09-14,0.010754813912594871
2012-09-17,2012-09-17,0.01077986617364174
2012-09-18,2012-09-18,0.010787835679181824
2012-09-19,2012-09-19,0.01071025186534813
2012-09-20,2012-09-20,0.010770287399785142
2012-09-21,2012-09-21,0.010910867476365639
2012-09-24,2012-09-24,0.011062835128997913
2012-09-25,2012-09-25,0.01100218809915848
2012-09-26,2012-09-26,0.010767061058932338
2012-09-27,2012-09-27,0.010781969540388743
2012-09-28,2012-09-28,0.010873520573609172
2012-10-01,2012-10-01,0.010923651308933744
2012-10-02,2012-10-02,0.011257041545528809
2012-10-03,2012-10-03,0.011584477405899376
2012-10-04,2012-10-04,0.01175958370838195
2012-10-05,2012-10-05,0.011713496641448065
2012-10-08,2012-10-08,0.011765302858106242
2012-10-09,2012-10-09,0.011840249038936265
2012-10-10,2012-10-10,0.012152725279965913
2012-10-11,2012-10-11,0.011954698397281565
2012-10-12,2012-10-12,0.011970166295623554
2012-10-15,2012-10-15,0.011907079699398951
2012-10-16,2012-10-16,0.011892553991737383
2012-10-17,2012-10-17,0.011967148223750121
2012-10-18,2012-10-18,0.012077216076769048
2012-10-19,2012-10-19,0.012137834054756328
2012-10-22,2012-10-22,0.012062575198814273
2012-10-23,2012-10-23,0.012166823685490867
2012-10-24,2012-10-24,0.012225829528251733
2012-10-25,2012-10-25,0.012346919746459004
2012-10-26,2012-10-26,0.01230554398847125
2012-10-31,2012-10-31,0.012234528752636408
2012-11-01,2012-11-01,0.012428106544629289
2012-11-02,2012-11-02,0.012419663365129395
2012-11-05,2012-11-05,0.012596078275514695
2012-11-06,2012-11-06,0.012506656902225976
2012-11-07,2012-11-07,0.01240048343955424
2012-11-08,2012-11-08,0.012256219786012134
2012-11-09,2012-11-09,0.012167094287864316
2012-11-12,2012-11-12,0.012239734632944074
2012-11-13,2012-11-13,0.012585705598780056
2012-11-14,2012-11-14,0.012630997575289888
2012-11-15,2012-11-15,0.012627704612887413
2012-11-16,2012-11-16,0.01267257430030213
2012-11-19,2012-11-19,0.012629624726559385
2012-11-20,2012-11-20,0.012587221287667842
2012-11-21,2012-11-21,0.012639282462117866
2012-11-23,2012-11-23,0.012671384667593216
2012-11-26,2012-11-26,0.012909435634496124
2012-11-27,2012-11-27,0.013093740107165741
2012-11-28,2012-11-28,0.013311813883720316
2012-11-29,2012-11-29,0.013297822103374804
2012-11-30,2012-11-30,0.01346421894005492
2012-12-03,2012-12-03,0.013491176519842555
2012-12-04,2012-12-04,0.014014965364154822
2012-12-05,2012-12-05,0.014026077238589292
2012-12-06,2012-12-06,0.014061647840238348
2012-12-07,2012-12-07,0.014088790499262116
2012-12-10,2012-12-10,0.014098797160154487
2012-12-11,2012-12-11,0.014100334941418591
2012-12-12,2012-12-12,0.01423901867274757
2012-12-13,2012-12-13,0.014334154280948763
2012-12-14,2012-12-14,0.014356211307602808
2012-12-17,2012-12-17,0.014406831919232494
2012-12-18,2012-12-18,0.014315083161008962
2012-12-19,2012-12-19,0.014385936401709064
2012-12-20,2012-12-20,0.01447124200029117
2012-12-21,2012-12-21,0.014484464753162514
2012-12-24,2012-12-24,0.014773306753837987
2012-12-26,2012-12-26,0.014576739199859162
2012-12-27,2012-12-27,0.01459227268335888
2012-12-28,2012-12-28,0.014625186967115506
2012-12-31,2012-12-31,0.01456262679059527
2013-01-02,2013-01-02,0.014580326001548587
2013-01-03,2013-01-03,0.014431485257470369
2013-01-04,2013-01-04,0.014411121430925994
2013-01-07,2013-01-07,0.014440444383199533
2013-01-08,2013-01-08,0.01447211460204456
2013-01-09,2013-01-09,0.014482102476865434
2013-01-10,2013-01-10,0.014491159347789623
2013-01-11,2013-01-11,0.014500224811709518
2013-01-14,2013-01-14,0.014581924748918278
2013-01-15,2013-01-15,0.014598005621839338
2013-01-16,2013-01-16,0.014603810798004945
2013-01-17,2013-01-17,0.014617065531299113
2013-01-18,2013-01-18,0.014627018378826285
2013-01-22,2013-01-22,0.014657935150473395
2013-01-23,2013-01-23,0.014629379725051081
2013-01-24,2013-01-24,0.014615886603958121
2013-01-25,2013-01-25,0.014496104280416571
2013-01-28,2013-01-28,0.014552370630550348
2013-01-29,2013-01-29,0.014522898182429899
2013-01-30,2013-01-30,0.01419712425793806
2013-01-31,2013-01-31,0.014250777072956545
2013-02-01,2013-02-01,0.014226137943633909
2013-02-04,2013-02-04,0.014270456713382507
2013-02-05,2013-02-05,0.014220140740120745
2013-02-06,2013-02-06,0.014273571933935978
2013-02-07,2013-02-07,0.014327928940590087
2013-02-08,2013-02-08,0.014331573018851127
2013-02-11,2013-02-11,0.01430960822140813
2013-02-12,2013-02-12,0.014330968560512462
2013-02-13,2013-02-13,0.0144463662666985
2013-02-14,2013-02-14,0.014471058559938034
2013-02-15,2013-02-15,0.014480525248153353
2013-02-19,2013-02-19,0.014494104416225723
2013-02-20,2013-02-20,0.014504499132846089
2013-02-21,2013-02-21,0.01449297449614967
2013-02-22,2013-02-22,0.014637313797902821
2013-02-25,2013-02-25,0.014635298691546941
2013-02-26,2013-02-26,0.01451120997635253
2013-02-27,2013-02-27,0.014537752661189547
2013-02-28,2013-02-28,0.014513853476192329
2013-03-01,2013-03-01,0.014514107877910219
2013-03-04,2013-03-04,0.014500153283811233
2013-03-05,2013-03-05,0.014496213612612682
2013-03-06,2013-03-06,0.01447543568896414
2013-03-07,2013-03-07,0.014493509501958279
2013-03-08,2013-03-08,0.014528031430157302
2013-03-11,2013-03-11,0.014603400888377338
2013-03-12,2013-03-12,0.01460799854931184
2013-03-13,2013-03-13,0.014660481338016201
2013-03-14,2013-03-14,0.014668659575733378
2013-03-15,2013-03-15,0.014563094682090624
2013-03-18,2013-03-18,0.0146345347375601
2013-03-19,2013-03-19,0.014374989054651463
2013-03-20,2013-03-20,0.014408654214693138
2013-03-21,2013-03-21,0.014394313879040325
2013-03-22,2013-03-22,0.014360192298665591
2013-03-25,2013-03-25,0.014395400702813517
2013-03-26,2013-03-26,0.014387473100997653
2013-03-27,2013-03-27,0.014391130115182763
2013-03-28,2013-03-28,0.014383506815198977
2013-04-01,2013-04-01,0.014420174103563903
2013-04-02,2013-04-02,0.014404007154881857
2013-04-03,2013-04-03,0.014474204422959668
2013-04-04,2013-04-04,0.014446349275866925
2013-04-05,2013-04-05,0.014455663577478427
2013-04-08,2013-04-08,0.014617642319158634
2013-04-09,2013-04-09,0.014620069316928433
2013-04-10,2013-04-10,0.014652838228206618
2013-04-11,2013-04-11,0.014616049583451038
2013-04-12,2013-04-12,0.014622048522156428
2013-04-15,2013-04-15,0.014710633036951885
2013-04-16,2013-04-16,0.014524174103790114
2013-04-17,2013-04-17,0.014493141069213298
2013-04-18,2013-04-18,0.014293258404263615
2013-04-19,2013-04-19,0.014303417822863852
2013-04-22,2013-04-22,0.01430909233752129
2013-04-23,2013-04-23,0.01432637104254764
2013-04-24,2013-04-24,0.014150544308732348
2013-04-25,2013-04-25,0.014511436049443946
2013-04-26,2013-04-26,0.014558247492201117
2013-04-29,2013-04-29,0.014557304065831337
