,Date,Explained_Variance_Ratio
2011-03-18,2011-03-18,0.017287991646084567
2011-03-21,2011-03-21,0.01729618414277215
2011-03-22,2011-03-22,0.0173270842561072
2011-03-23,2011-03-23,0.017294439066708498
2011-03-24,2011-03-24,0.017144016123157052
2011-03-25,2011-03-25,0.017279348127730444
2011-03-28,2011-03-28,0.0172375811534632
2011-03-29,2011-03-29,0.017210653672306533
2011-03-30,2011-03-30,0.017182422350183746
2011-03-31,2011-03-31,0.017179888244089867
2011-04-01,2011-04-01,0.017185109916871222
2011-04-04,2011-04-04,0.01712933179674608
2011-04-05,2011-04-05,0.01687665602033188
2011-04-06,2011-04-06,0.016897402491284932
2011-04-07,2011-04-07,0.016819183152415623
2011-04-08,2011-04-08,0.016833973057889424
2011-04-11,2011-04-11,0.016833743507048006
2011-04-12,2011-04-12,0.016824984681920317
2011-04-13,2011-04-13,0.016879159403409217
2011-04-14,2011-04-14,0.016756742053583455
2011-04-15,2011-04-15,0.016697599225333107
2011-04-18,2011-04-18,0.016658718623824075
2011-04-19,2011-04-19,0.016735281644387447
2011-04-20,2011-04-20,0.01640552227045495
2011-04-21,2011-04-21,0.01648342335427882
2011-04-25,2011-04-25,0.016414901241219203
2011-04-26,2011-04-26,0.016471840976331323
2011-04-27,2011-04-27,0.01649824264872993
2011-04-28,2011-04-28,0.01654474743945788
2011-04-29,2011-04-29,0.016602892788374873
2011-05-02,2011-05-02,0.01674325020573534
2011-05-03,2011-05-03,0.01682829120266599
2011-05-04,2011-05-04,0.01696313898615946
2011-05-05,2011-05-05,0.016943922973424126
2011-05-06,2011-05-06,0.01720335310650635
2011-05-09,2011-05-09,0.017160437840973645
2011-05-10,2011-05-10,0.01779466173954399
2011-05-11,2011-05-11,0.017789524652284765
2011-05-12,2011-05-12,0.017758489264271957
2011-05-13,2011-05-13,0.01799430453980111
2011-05-16,2011-05-16,0.018111633710773
2011-05-17,2011-05-17,0.018216961002041454
2011-05-18,2011-05-18,0.018239160694515817
2011-05-19,2011-05-19,0.01824817345858069
2011-05-20,2011-05-20,0.01876025696174637
2011-05-23,2011-05-23,0.01822741423934647
2011-05-24,2011-05-24,0.018121076482167715
2011-05-25,2011-05-25,0.017905366388591908
2011-05-26,2011-05-26,0.017939736858796976
2011-05-27,2011-05-27,0.018296430852487514
2011-05-31,2011-05-31,0.01831734845345852
2011-06-01,2011-06-01,0.01839213440254376
2011-06-02,2011-06-02,0.018360576860862152
2011-06-03,2011-06-03,0.017947172731210603
2011-06-06,2011-06-06,0.018915235231487935
2011-06-07,2011-06-07,0.018902883536786194
2011-06-08,2011-06-08,0.018727578970435952
2011-06-09,2011-06-09,0.01874183553521445
2011-06-10,2011-06-10,0.018937502568571633
2011-06-13,2011-06-13,0.0188999180604654
2011-06-14,2011-06-14,0.01895576491048188
2011-06-15,2011-06-15,0.019089896943726887
2011-06-16,2011-06-16,0.01897370408946046
2011-06-17,2011-06-17,0.018933667421641744
2011-06-20,2011-06-20,0.01898010860672018
2011-06-21,2011-06-21,0.019002237137056184
2011-06-22,2011-06-22,0.019180554721595876
2011-06-23,2011-06-23,0.019174592443776964
2011-06-24,2011-06-24,0.019393715843852438
2011-06-27,2011-06-27,0.01865102140864622
2011-06-28,2011-06-28,0.018408307527136195
2011-06-29,2011-06-29,0.018858950434917317
2011-06-30,2011-06-30,0.018960769688109707
2011-07-01,2011-07-01,0.019064909681500514
2011-07-05,2011-07-05,0.018947179562427974
2011-07-06,2011-07-06,0.018821671919739085
2011-07-07,2011-07-07,0.01919280395250562
2011-07-08,2011-07-08,0.01928805430009386
2011-07-11,2011-07-11,0.019057153809797476
2011-07-12,2011-07-12,0.01891147559637829
2011-07-13,2011-07-13,0.019054490566461323
2011-07-14,2011-07-14,0.018867796894117408
2011-07-15,2011-07-15,0.018804046286109228
2011-07-18,2011-07-18,0.019216148433050893
2011-07-19,2011-07-19,0.019250205021279984
2011-07-20,2011-07-20,0.019307043777997794
2011-07-21,2011-07-21,0.019735223272442787
2011-07-22,2011-07-22,0.01997109552202678
2011-07-25,2011-07-25,0.019991708484802282
2011-07-26,2011-07-26,0.020175930344031416
2011-07-27,2011-07-27,0.020238086002000395
2011-07-28,2011-07-28,0.019980547195578784
2011-07-29,2011-07-29,0.01947391373019055
2011-08-01,2011-08-01,0.019532883397705397
2011-08-02,2011-08-02,0.01965004316912418
2011-08-03,2011-08-03,0.019415208614922404
2011-08-04,2011-08-04,0.01942152840197613
2011-08-05,2011-08-05,0.01858379223334273
2011-08-08,2011-08-08,0.019854984325667017
2011-08-09,2011-08-09,0.018106046626514744
2011-08-10,2011-08-10,0.018132493837843218
2011-08-11,2011-08-11,0.01828052046477811
2011-08-12,2011-08-12,0.0175921228063712
2011-08-15,2011-08-15,0.01805456624874752
2011-08-16,2011-08-16,0.017961700194643538
2011-08-17,2011-08-17,0.018117038611229087
2011-08-18,2011-08-18,0.018107243679329907
2011-08-19,2011-08-19,0.017724474329873792
2011-08-22,2011-08-22,0.017633785029764933
2011-08-23,2011-08-23,0.01775377060428848
2011-08-24,2011-08-24,0.01766506442147368
2011-08-25,2011-08-25,0.017628752770112454
2011-08-26,2011-08-26,0.017666789654382727
2011-08-29,2011-08-29,0.017709565120571442
2011-08-30,2011-08-30,0.01752840774582064
2011-08-31,2011-08-31,0.017424983814049784
2011-09-01,2011-09-01,0.017624258323613272
2011-09-02,2011-09-02,0.01756130324316473
2011-09-06,2011-09-06,0.017424831711313902
2011-09-07,2011-09-07,0.01742494376423911
2011-09-08,2011-09-08,0.017188038074404208
2011-09-09,2011-09-09,0.01714176813317383
2011-09-12,2011-09-12,0.016953336585080882
2011-09-13,2011-09-13,0.016933214582157907
2011-09-14,2011-09-14,0.016947345388259722
2011-09-15,2011-09-15,0.017127207361967683
2011-09-16,2011-09-16,0.01707908519013578
2011-09-19,2011-09-19,0.017130115620424536
2011-09-20,2011-09-20,0.01724171399580221
2011-09-21,2011-09-21,0.017217413959903696
2011-09-22,2011-09-22,0.017093982085442844
2011-09-23,2011-09-23,0.01680645512578012
2011-09-26,2011-09-26,0.01693156558256798
2011-09-27,2011-09-27,0.016817011083776513
2011-09-28,2011-09-28,0.016807436049472088
2011-09-29,2011-09-29,0.016677058545515558
2011-09-30,2011-09-30,0.01676405191682498
2011-10-03,2011-10-03,0.016723533033065792
2011-10-04,2011-10-04,0.016391931694257914
2011-10-05,2011-10-05,0.01663156727693252
2011-10-06,2011-10-06,0.01655402889551819
2011-10-07,2011-10-07,0.016464764951969163
2011-10-10,2011-10-10,0.017591131048611063
2011-10-11,2011-10-11,0.017441986847791618
2011-10-12,2011-10-12,0.017419035286181345
2011-10-13,2011-10-13,0.017605055564649155
2011-10-14,2011-10-14,0.017729854093072088
2011-10-17,2011-10-17,0.017566598410272128
2011-10-18,2011-10-18,0.017398605069499775
2011-10-19,2011-10-19,0.017855476027361167
2011-10-20,2011-10-20,0.017832965385830665
2011-10-21,2011-10-21,0.017943857442128622
2011-10-24,2011-10-24,0.017775881457248763
2011-10-25,2011-10-25,0.017847174057789916
2011-10-26,2011-10-26,0.017749371444438316
2011-10-27,2011-10-27,0.01784533124379916
2011-10-28,2011-10-28,0.017815501526662083
2011-10-31,2011-10-31,0.01776601618450324
2011-11-01,2011-11-01,0.01768333301895998
2011-11-02,2011-11-02,0.01751020071828003
2011-11-03,2011-11-03,0.017585846714291746
2011-11-04,2011-11-04,0.017496089296519773
2011-11-07,2011-11-07,0.017406822366910407
2011-11-08,2011-11-08,0.01740103673256219
2011-11-09,2011-11-09,0.01733045332575118
2011-11-10,2011-11-10,0.016943646850379745
2011-11-11,2011-11-11,0.01692904224652288
2011-11-14,2011-11-14,0.016904476063697566
2011-11-15,2011-11-15,0.016887378480880535
2011-11-16,2011-11-16,0.016938733491826403
2011-11-17,2011-11-17,0.016923498821520888
2011-11-18,2011-11-18,0.016875109015101003
2011-11-21,2011-11-21,0.01691795147761166
2011-11-22,2011-11-22,0.016687445189523423
2011-11-23,2011-11-23,0.016718089617840323
2011-11-25,2011-11-25,0.016658576117475492
2011-11-28,2011-11-28,0.01666749678907666
2011-11-29,2011-11-29,0.016471081185967268
2011-11-30,2011-11-30,0.016539256053033705
2011-12-01,2011-12-01,0.016227207231288086
2011-12-02,2011-12-02,0.01622302837284669
2011-12-05,2011-12-05,0.016383878495630295
2011-12-06,2011-12-06,0.01631045059143329
2011-12-07,2011-12-07,0.016280770389431362
2011-12-08,2011-12-08,0.016335778352906758
2011-12-09,2011-12-09,0.01632995302529323
2011-12-12,2011-12-12,0.016282716257343424
2011-12-13,2011-12-13,0.01623653139976322
2011-12-14,2011-12-14,0.016065023980189722
2011-12-15,2011-12-15,0.016122921985880622
2011-12-16,2011-12-16,0.016039332293978262
2011-12-19,2011-12-19,0.01604730212971655
2011-12-20,2011-12-20,0.015993607733625133
2011-12-21,2011-12-21,0.015726698985520905
2011-12-22,2011-12-22,0.01563096553378941
2011-12-23,2011-12-23,0.015705183594842926
2011-12-27,2011-12-27,0.015657173899169895
2011-12-28,2011-12-28,0.015686499498791133
2011-12-29,2011-12-29,0.01566153653001252
2011-12-30,2011-12-30,0.01563630762184556
2012-01-03,2012-01-03,0.015653811114347414
2012-01-04,2012-01-04,0.016126883753251966
2012-01-05,2012-01-05,0.016166428061664094
2012-01-06,2012-01-06,0.016118242296254887
2012-01-09,2012-01-09,0.01613060342118519
2012-01-10,2012-01-10,0.016130434341057175
2012-01-11,2012-01-11,0.016149978160967478
2012-01-12,2012-01-12,0.01610282848326397
2012-01-13,2012-01-13,0.016102194552974458
2012-01-17,2012-01-17,0.01610073976446634
2012-01-18,2012-01-18,0.01613363419052633
2012-01-19,2012-01-19,0.016105160916484687
2012-01-20,2012-01-20,0.016072799706543225
2012-01-23,2012-01-23,0.016118766570573935
2012-01-24,2012-01-24,0.016029116688717853
2012-01-25,2012-01-25,0.016006004048344374
2012-01-26,2012-01-26,0.016020508379160813
2012-01-27,2012-01-27,0.01599306029910807
2012-01-30,2012-01-30,0.016046714507099727
2012-01-31,2012-01-31,0.015923024114811807
2012-02-01,2012-02-01,0.015863977733339744
2012-02-02,2012-02-02,0.01586346735127519
2012-02-03,2012-02-03,0.015889743202781945
2012-02-06,2012-02-06,0.015785888605213794
2012-02-07,2012-02-07,0.01573994037756338
2012-02-08,2012-02-08,0.015682109219514795
2012-02-09,2012-02-09,0.01568719653719294
2012-02-10,2012-02-10,0.015683114336321535
2012-02-13,2012-02-13,0.015692240792753852
2012-02-14,2012-02-14,0.01571025301627353
2012-02-15,2012-02-15,0.015806605235738295
2012-02-16,2012-02-16,0.015807548432161846
2012-02-17,2012-02-17,0.015797248537919636
2012-02-21,2012-02-21,0.015826205223286087
2012-02-22,2012-02-22,0.01582762799998146
2012-02-23,2012-02-23,0.015978330949646166
2012-02-24,2012-02-24,0.015900735471550322
2012-02-27,2012-02-27,0.01589763328248308
2012-02-28,2012-02-28,0.015922398203852595
2012-02-29,2012-02-29,0.015964997612509906
2012-03-01,2012-03-01,0.016013124390172318
2012-03-02,2012-03-02,0.015939679956609096
2012-03-05,2012-03-05,0.015957094131016564
2012-03-06,2012-03-06,0.01594129188074854
2012-03-07,2012-03-07,0.015911517194651895
2012-03-08,2012-03-08,0.015920259803351815
2012-03-09,2012-03-09,0.01591112787309137
2012-03-12,2012-03-12,0.015962359312438938
2012-03-13,2012-03-13,0.0159674221554527
2012-03-14,2012-03-14,0.01601387071520386
2012-03-15,2012-03-15,0.01598339204849115
2012-03-16,2012-03-16,0.016038279684719783
2012-03-19,2012-03-19,0.016029100289289826
2012-03-20,2012-03-20,0.016052825598582347
2012-03-21,2012-03-21,0.016083836251394132
2012-03-22,2012-03-22,0.016114631496287255
2012-03-23,2012-03-23,0.016177491085514004
2012-03-26,2012-03-26,0.016145365770293664
2012-03-27,2012-03-27,0.016155253214706945
2012-03-28,2012-03-28,0.016146725863405056
2012-03-29,2012-03-29,0.016169513652947214
2012-03-30,2012-03-30,0.016199333748559964
2012-04-02,2012-04-02,0.016190045608483035
2012-04-03,2012-04-03,0.016200927676949254
2012-04-04,2012-04-04,0.016203249710148606
2012-04-05,2012-04-05,0.016197134425147083
2012-04-09,2012-04-09,0.016224473996424522
2012-04-10,2012-04-10,0.01620307993898132
2012-04-11,2012-04-11,0.016210305615553523
2012-04-12,2012-04-12,0.01618223527091275
2012-04-13,2012-04-13,0.016178629080550514
2012-04-16,2012-04-16,0.016162848080490518
2012-04-17,2012-04-17,0.0162348525118242
2012-04-18,2012-04-18,0.016208731396439066
2012-04-19,2012-04-19,0.0162585771055682
2012-04-20,2012-04-20,0.01628085141059052
2012-04-23,2012-04-23,0.016148098980382802
2012-04-24,2012-04-24,0.01623261894497845
2012-04-25,2012-04-25,0.016422439800267162
2012-04-26,2012-04-26,0.016478128614846793
2012-04-27,2012-04-27,0.01642584499067344
2012-04-30,2012-04-30,0.01638696360893863
2012-05-01,2012-05-01,0.01640737792216143
2012-05-02,2012-05-02,0.01639595179370865
2012-05-03,2012-05-03,0.016478350174067093
2012-05-04,2012-05-04,0.016485578386176866
2012-05-07,2012-05-07,0.016459013297909993
2012-05-08,2012-05-08,0.016449380978730305
2012-05-09,2012-05-09,0.016392182666740054
2012-05-10,2012-05-10,0.016375764370195042
2012-05-11,2012-05-11,0.016366839927028875
2012-05-14,2012-05-14,0.016173127898997153
2012-05-15,2012-05-15,0.016137551203656644
2012-05-16,2012-05-16,0.016032615892347384
2012-05-17,2012-05-17,0.016168182200897992
2012-05-18,2012-05-18,0.016278613302158695
2012-05-21,2012-05-21,0.01628504012851902
2012-05-22,2012-05-22,0.016284127134791358
2012-05-23,2012-05-23,0.01628361950947017
2012-05-24,2012-05-24,0.016286725136467697
2012-05-25,2012-05-25,0.016287327052096328
2012-05-29,2012-05-29,0.016301080268365322
2012-05-30,2012-05-30,0.016266598993271535
2012-05-31,2012-05-31,0.016239636988896442
2012-06-01,2012-06-01,0.016379645827964556
2012-06-04,2012-06-04,0.016202998413514247
2012-06-05,2012-06-05,0.016258732406174342
2012-06-06,2012-06-06,0.01628514763538906
2012-06-07,2012-06-07,0.016183250054378664
2012-06-08,2012-06-08,0.016203999195275393
2012-06-11,2012-06-11,0.016209806527112403
2012-06-12,2012-06-12,0.01614222456703136
2012-06-13,2012-06-13,0.01612329746596014
2012-06-14,2012-06-14,0.016121722291749643
2012-06-15,2012-06-15,0.016143075212596922
2012-06-18,2012-06-18,0.016126783098661727
2012-06-19,2012-06-19,0.01630526342981776
2012-06-20,2012-06-20,0.0162731988462459
2012-06-21,2012-06-21,0.01633874851277396
2012-06-22,2012-06-22,0.016299090595669193
2012-06-25,2012-06-25,0.016278593611397527
2012-06-26,2012-06-26,0.016245955114834936
2012-06-27,2012-06-27,0.016250716665998314
2012-06-28,2012-06-28,0.016300524369170705
2012-06-29,2012-06-29,0.016475665693964473
2012-07-02,2012-07-02,0.01637304176133456
2012-07-03,2012-07-03,0.016334501823687425
2012-07-05,2012-07-05,0.01633329920847422
2012-07-06,2012-07-06,0.016446081508114347
2012-07-09,2012-07-09,0.016447049378348576
2012-07-10,2012-07-10,0.01644089290508751
2012-07-11,2012-07-11,0.016484881925545595
2012-07-12,2012-07-12,0.01657481227759494
2012-07-13,2012-07-13,0.01661115481943375
2012-07-16,2012-07-16,0.01657713200603823
2012-07-17,2012-07-17,0.01660440480733517
2012-07-18,2012-07-18,0.016609796162214505
2012-07-19,2012-07-19,0.016569089129154342
2012-07-20,2012-07-20,0.016479901600217336
2012-07-23,2012-07-23,0.016370973222062973
2012-07-24,2012-07-24,0.016432687333308472
2012-07-25,2012-07-25,0.01647009152532135
2012-07-26,2012-07-26,0.016443729859971137
2012-07-27,2012-07-27,0.01663812923501856
2012-07-30,2012-07-30,0.016610552426266266
2012-07-31,2012-07-31,0.016577984086544165
2012-08-01,2012-08-01,0.01669012812258022
2012-08-02,2012-08-02,0.01680942279435911
2012-08-03,2012-08-03,0.016657308726245552
2012-08-06,2012-08-06,0.016667663828074213
2012-08-07,2012-08-07,0.01640441190176773
2012-08-08,2012-08-08,0.017222845179873176
2012-08-09,2012-08-09,0.017805089687840177
2012-08-10,2012-08-10,0.018324713885474925
2012-08-13,2012-08-13,0.018588784265048564
2012-08-14,2012-08-14,0.018187806433811928
2012-08-15,2012-08-15,0.018357672569013033
2012-08-16,2012-08-16,0.018395403371695467
2012-08-17,2012-08-17,0.018393049103458223
2012-08-20,2012-08-20,0.018782711457681497
2012-08-21,2012-08-21,0.018888362492044692
2012-08-22,2012-08-22,0.01890554588656557
2012-08-23,2012-08-23,0.018564010520453256
2012-08-24,2012-08-24,0.018662267879277945
2012-08-27,2012-08-27,0.018597354563168793
2012-08-28,2012-08-28,0.018537576658948743
2012-08-29,2012-08-29,0.01880523418844251
2012-08-30,2012-08-30,0.018757693191422807
2012-08-31,2012-08-31,0.01881458695876459
2012-09-04,2012-09-04,0.018848882082097063
2012-09-05,2012-09-05,0.01902224418731323
2012-09-06,2012-09-06,0.01902022378852167
2012-09-07,2012-09-07,0.01926747288741927
2012-09-10,2012-09-10,0.019329185486629808
2012-09-11,2012-09-11,0.019543128439412787
2012-09-12,2012-09-12,0.019638165269270737
2012-09-13,2012-09-13,0.019612212688579527
2012-09-14,2012-09-14,0.01936278742142172
2012-09-17,2012-09-17,0.019585148604390496
2012-09-18,2012-09-18,0.019520678798641174
2012-09-19,2012-09-19,0.01895597210683947
2012-09-20,2012-09-20,0.019016351413817037
2012-09-21,2012-09-21,0.019166306649561985
2012-09-24,2012-09-24,0.019195919534106612
2012-09-25,2012-09-25,0.01921203132446126
2012-09-26,2012-09-26,0.019319465636115137
2012-09-27,2012-09-27,0.019328765686655914
2012-09-28,2012-09-28,0.01950518872536144
2012-10-01,2012-10-01,0.01877565778182569
2012-10-02,2012-10-02,0.018957481329388987
2012-10-03,2012-10-03,0.019412543106272825
2012-10-04,2012-10-04,0.0193962709813992
2012-10-05,2012-10-05,0.01939949651486972
2012-10-08,2012-10-08,0.01955900202698093
2012-10-09,2012-10-09,0.01845013987585294
2012-10-10,2012-10-10,0.018976312051622386
2012-10-11,2012-10-11,0.018894972539714103
2012-10-12,2012-10-12,0.018686784958245547
2012-10-15,2012-10-15,0.018526161692866104
2012-10-16,2012-10-16,0.018603356984238432
2012-10-17,2012-10-17,0.01866149673347314
2012-10-18,2012-10-18,0.018736221911228278
2012-10-19,2012-10-19,0.01892642577358201
2012-10-22,2012-10-22,0.0189132604982164
2012-10-23,2012-10-23,0.019023880583629794
2012-10-24,2012-10-24,0.01916621102843336
2012-10-25,2012-10-25,0.019283987041631357
2012-10-26,2012-10-26,0.019108128865762086
2012-10-31,2012-10-31,0.019317158839523552
2012-11-01,2012-11-01,0.01925764920964843
2012-11-02,2012-11-02,0.01892394768932743
2012-11-05,2012-11-05,0.018918181596859086
2012-11-06,2012-11-06,0.01903084904299578
2012-11-07,2012-11-07,0.019182136737060467
2012-11-08,2012-11-08,0.01949334285774586
2012-11-09,2012-11-09,0.019410642598448897
2012-11-12,2012-11-12,0.019459290931955094
2012-11-13,2012-11-13,0.019936449100965613
2012-11-14,2012-11-14,0.01990626752424767
2012-11-15,2012-11-15,0.020096332571121926
2012-11-16,2012-11-16,0.020126258098616928
2012-11-19,2012-11-19,0.020113312155661835
2012-11-20,2012-11-20,0.02015034178221823
2012-11-21,2012-11-21,0.020357870948144893
2012-11-23,2012-11-23,0.02038342449583174
2012-11-26,2012-11-26,0.02051922543716987
2012-11-27,2012-11-27,0.020382799650617768
2012-11-28,2012-11-28,0.020632786703858146
2012-11-29,2012-11-29,0.0207169794655401
2012-11-30,2012-11-30,0.020968803375061087
2012-12-03,2012-12-03,0.0209478420093843
2012-12-04,2012-12-04,0.021746225174416767
2012-12-05,2012-12-05,0.0217577487325814
2012-12-06,2012-12-06,0.022007675430688295
2012-12-07,2012-12-07,0.022094800842918108
2012-12-10,2012-12-10,0.02208328709079324
2012-12-11,2012-12-11,0.022036809649023027
2012-12-12,2012-12-12,0.02234769319174503
2012-12-13,2012-12-13,0.022508058709217325
2012-12-14,2012-12-14,0.02257782090101211
2012-12-17,2012-12-17,0.02248409195453801
2012-12-18,2012-12-18,0.022320181832652268
2012-12-19,2012-12-19,0.02237609906929781
2012-12-20,2012-12-20,0.022224004946080404
2012-12-21,2012-12-21,0.022287068556199156
2012-12-24,2012-12-24,0.022784369317438897
2012-12-26,2012-12-26,0.02283078300097074
2012-12-27,2012-12-27,0.02289181422263666
2012-12-28,2012-12-28,0.022930695776342897
2012-12-31,2012-12-31,0.02294403359445546
2013-01-02,2013-01-02,0.0229461232302308
2013-01-03,2013-01-03,0.022983986670139123
2013-01-04,2013-01-04,0.022957757999060323
2013-01-07,2013-01-07,0.0230712744984485
2013-01-08,2013-01-08,0.023268243628056205
2013-01-09,2013-01-09,0.023123336062792203
2013-01-10,2013-01-10,0.023136131060166234
2013-01-11,2013-01-11,0.023142625652796376
2013-01-14,2013-01-14,0.023224905981894237
2013-01-15,2013-01-15,0.023021490716210916
2013-01-16,2013-01-16,0.023091850427602284
2013-01-17,2013-01-17,0.023006014042121076
2013-01-18,2013-01-18,0.023020844327213342
2013-01-22,2013-01-22,0.023137882350800085
2013-01-23,2013-01-23,0.023189404908713393
2013-01-24,2013-01-24,0.023212202186976953
2013-01-25,2013-01-25,0.02322426687639218
2013-01-28,2013-01-28,0.023030402407775156
2013-01-29,2013-01-29,0.023173146061568083
2013-01-30,2013-01-30,0.02320019106389025
2013-01-31,2013-01-31,0.023101335440789343
2013-02-01,2013-02-01,0.023064062674456702
2013-02-04,2013-02-04,0.02311930610498867
2013-02-05,2013-02-05,0.023194039378230998
2013-02-06,2013-02-06,0.023267939482139465
2013-02-07,2013-02-07,0.02331503270010879
2013-02-08,2013-02-08,0.023306559607019006
2013-02-11,2013-02-11,0.023332323272378545
2013-02-12,2013-02-12,0.0233369908123831
2013-02-13,2013-02-13,0.023323651985970917
2013-02-14,2013-02-14,0.023381728847181205
2013-02-15,2013-02-15,0.023178930753978984
2013-02-19,2013-02-19,0.02299844524756744
2013-02-20,2013-02-20,0.023064606016556695
2013-02-21,2013-02-21,0.022978640055623025
2013-02-22,2013-02-22,0.022922974619329097
2013-02-25,2013-02-25,0.02263412226496545
2013-02-26,2013-02-26,0.02241797381270465
2013-02-27,2013-02-27,0.022291563167902973
2013-02-28,2013-02-28,0.022215260682235338
2013-03-01,2013-03-01,0.022220951279822494
2013-03-04,2013-03-04,0.022243019037923632
2013-03-05,2013-03-05,0.022209215718227968
2013-03-06,2013-03-06,0.022167157773882475
2013-03-07,2013-03-07,0.022212744944680732
2013-03-08,2013-03-08,0.022077129378882093
2013-03-11,2013-03-11,0.02219852855250863
2013-03-12,2013-03-12,0.02223076168749853
2013-03-13,2013-03-13,0.022279108441300304
2013-03-14,2013-03-14,0.022299076219416326
2013-03-15,2013-03-15,0.022294809944331428
2013-03-18,2013-03-18,0.022429149954409013
2013-03-19,2013-03-19,0.02242784758557954
2013-03-20,2013-03-20,0.02243634965725811
2013-03-21,2013-03-21,0.022407246183404915
2013-03-22,2013-03-22,0.02230407933131571
2013-03-25,2013-03-25,0.022295663376283956
2013-03-26,2013-03-26,0.022314066728402644
2013-03-27,2013-03-27,0.02238931360255345
2013-03-28,2013-03-28,0.022427254209491515
2013-04-01,2013-04-01,0.022520410785440308
2013-04-02,2013-04-02,0.02249468287538334
2013-04-03,2013-04-03,0.022386384825573608
2013-04-04,2013-04-04,0.02233648105104333
2013-04-05,2013-04-05,0.022392319898449465
2013-04-08,2013-04-08,0.02242695353038314
2013-04-09,2013-04-09,0.02241238821325512
2013-04-10,2013-04-10,0.022497253798488125
2013-04-11,2013-04-11,0.022484741502278166
2013-04-12,2013-04-12,0.02257558431427348
2013-04-15,2013-04-15,0.0226629577871915
2013-04-16,2013-04-16,0.022041768478210683
2013-04-17,2013-04-17,0.021984259291936273
2013-04-18,2013-04-18,0.021785479076139345
2013-04-19,2013-04-19,0.021790933479882056
2013-04-22,2013-04-22,0.02172854496867696
2013-04-23,2013-04-23,0.02178459031365007
2013-04-24,2013-04-24,0.021749416015496587
2013-04-25,2013-04-25,0.021670968172931987
2013-04-26,2013-04-26,0.021625021528885888
2013-04-29,2013-04-29,0.021697298166508488
